,video_id,comments
1357,zpM49MOtO7o,"['Op', 'Ajjvai', 'Op hark', 'यारों हर बार गलत हो रहा है', 'सॉरी ओके जगा टोपी लिखा गया', 'अज्जू भाई आप टोपी खेलते हो', 'ajjubhai gya 5 ka ek bada gameplay kro bro yar', 'Ajji bhai maine aap ka yeh video full hd main download kar ke dekha 😂😂😂😂', 'Big fan Brother', 'Good morning']"
1358,BwMEDI9W-O4,"['Ajju Bhai you are great', 'Donkey', '# OP', 'Jul', 'Bhai apna id send karo 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏', 'Girlfriend name is', 'Op prince', 'My. UID 6983662893', 'પાનસોડાયમનડોપોપકરો', 'Hi ajju vai']"
1359,usmTwcrKPUE,"['Last Wale Ki ek hi kilo Hui BobbyAjju bhai ka', 'mere pass koi rare bundle nhi h koi topup nhi krta aap please topup krdo uid 1773441601', 'Pl z plz', 'AWM. KING.  arjubhai', 'Op', 'Predicate Kyon Nahin Leta Jo', 'Please use xm8 gun', 'Shivam', 'OP', 'give me id']"
1360,v7usULwEPZM,"['😊😊😊😊😊😍😍😍😍😍😍😍👍👍👍👍👍👍👍', 'Very nice game play bro', 'ajju bhai my आपका video,5 bar लाइक किया hu 🤭🤭', '9793888451', 'Bbbbbb', ""ajjubhi i love you ❤❤❤❤love you game play opp you're best ❤❤❤❤❤🙏🙏🙏🙏💪💪💪💪👆👆💓💓💓💕💓💕💓🧡🧡💗"", 'Ajju Bhai big fen', '😘😘😘👍👍👍🙏🙏🙏😘😘😘', 'हेलो अजु भाई कया हालचाल', 'Legend was watching 2022🤣']"
1361,kkk8c6uGqso,"['Juio', 'Video pic 🤘🤘❤️❤️❤️❤️', 'OP', 'Mere bare me kisi awm vali video me batana Bhai awm ke sat', 'Bhai me ap ki video dekhne se phale like kar deta hu bhai mere bare me kisi video me jarur batana please please please', 'Hii', 'Aju bhai', 'Hi', 'Op', 'Bhai tu nub prenk aek bar kar']"
1362,bn785cmUC7E,"['15:00 what a joke', 'Op gameplay', 'Ajjubhai biggest fan', 'Tom koe selibriti nahi he moo dikhao ,😂😂😂😂🥺🥺🥺🥺', 'Big fan', 'Hi', 'Use lift', ""You are wasting time  you are killing people'nand wasting time"", 'Bhai plane leke chale jate', 'Unlimited enemy vai']"
1363,K7GvpskFarc,"['Op GamePlay Bhai', 'I dont like covid', 'Hello bhai', 'Which gun is your favourite', 'hey la verdad amazing video lo disfrute necesito el proximo video me retiro les mando besitos agradecido', 'Sharsh--94', 'All. Name.   Good. Play', '♡♡♡Thanks.....', 'Bay app apni face kau nahy batata', 'Op game play man😀']"
1364,SEENQfUuPaQ,"['Rohit Yadav ajju bhai lave you', 'DJ alag kar doge kya', 'Love you bye', 'I am hacker', 'Jo ajjubhai ka video dislike karata hi vo dog hi', 'Maine ajju bhai ko maara tha', 'Gjjjjjjjb aju Bhai', 'Dddefxssggvdd', 'you are legend ajjubhai', 'Koqlxkuepf']"
1365,QoCFvPemBL0,"['Love you bhai', 'Ajju bhai app bahut accha khelte ho', '15 kill', ""Your you's DPI"", '14 kill', 'Big fan ajju bhai', 'Hi ajjubhai94', ""It's not cupid scar it is megenta scar"", 'Hii  ajju bhi', 'ha 22 kill hoge']"
1366,2okAFjnMrxA,"[""Ajju Bhai's culture"", 'Hi nice', '3928538855', 'SAMSAM', 'Noob aaju vai hahaha', 'Opbolte', 'ؤا؛:""سؤى.     نب ةظةؤحةمةة', 'Alokbhai', '3284935519', 'Hii']"
1367,wkAvbWUkAlU,"['OP vai', '💞💖💞💖', 'aisa game muje v atsi ate hai', 'Litlary watching in 20 July 2021', 'Bhai thumara gameplay bahut best hai', 'Bhai thum bahut pro player ho', 'Jordar  ajju bhai', 'Me bad me ap ko id dunga', 'I like ajju bhai✌✌✌✌', 'Bahut hard bahut hi up']"
1368,vasoz0dzUBw,"['I am notes ajju bhai moving mid kit use', 'MC noob', 'Abe jethala ko kyu lagaya bsdk thumbnail me lavde noobde dam he to aa ja 1vs1 me 😡🤬🤬🤬', 'Op', 'Op gameplay', 'Op', 'Bhai avaj ko kya ho gya', 'વિશાલ', 'bahut galat kiya apne fan ke sath ajjubhai', 'Op']"
1369,d6xNK4F21m0,"['3:45', 'Ajuu bhai Awm two videos dalo bhai', 'Legend watching in 2021', 'Bhai mobile or PC ajjubhai pro bolte', 'Ajjubhai simkandi ha', 'Fire button size', 'Legend see after 1 year', 'O Thomas nhi hee thopsan hee', 'Legends Are Watching This vedio after 1 year...😂 😂', '👍👍👍👍']"
1370,j4p1Es3X-Do,"['ajju bahi aapka photo', 'AjjuBhia cam on the custom 🤣🤣😂😂😆😆😅😅', 'Ajju Bhia you are noop 🤣🤣😋😋🤣🤣😋😋🤣🤣😋😋🤣🤣', 'Love from peak', 'Rizxtarr', 'op', 'op', 'nice play but badluck', 'Ya cimkandi mera dost jo bhag raha tha', 'ajju bhai sale aaja 1bi 1me']"
1371,jsdDgzz5tj0,"['Ajju bhai i m aap ka fan', 'Hii ajjubaih', 'Hii ajjubaih', 'Ajju Bhai op in the chat', 'Love bhai', 'Pro ajubhai', '👍👍👍👍👍👍👍👍👍👍👍 🙋🙋🙋', '3:35 op headshot 😱', 'Love you Bro', 'hii dho']"
1372,niKLsr3G7z8,"['Omg', '6:38 how do u use a medkit while running bathalo bhai', 'Nobajjubhaibikfan', 'Bot', 'What about to get TJ headset Martha', 'Marathon gameplay Carlo caramel', 'Op Headshot', '🏴', 'Pro.    Vvv.     Good', 'ajju bhai aap khanjar se pichwaadaa khujate hai pichwaadwe se known nahi nikalta']"
1373,E9xYiQc-t04,"['Ajju Bhai aap free fire Max kyon nahin khelte Ho live streaming karo please', 'Give me Gift', 'I miss olden days😭😭', 'Yahi hai na aapki ID main aapko rojina dalta hun aap meri send nahin karte please ek bar', 'O meri ID aati hai Jo main aapko request bhejta hun aapki ID hai mere ko pata hai 45 101 2596', 'aapane nahin kari na to main aapko like Mike nahin dunga please ek bar time ek bar a jao mere ko diamond diamond de do bus please mere window Bada mobile', 'ajju Bhai main aapko yaar request bhejta hun yaar main aapke number per mere ko pata hai phone ke nahin vah request ki id ke number pata hai main aapko rojina ritesh bhejta hun aap send kyon nahin karte vah Meri request hai please send kar lo aap please Raju Bhai allu Arjun please please ajju bhai', 'Face reveal Ajju bhai please', 'Ajju bhai mere ID mein 2000 diamond de dena', 'Ajju bhai main aapka roj video dekhta hun meri ID mein kuchh top kara do Bhai']"
1374,8h6v3yGfXig,"['Hlo', 'Braber Bhai johar', 'This isn’t Fortnite🤮🤮 or Black OPS1234 or Cold War or vanguard or WWII😂😂', 'Hi ajju bhai me aap ka fen hu aap mere sat kheloge', 'Happy bhai', 'प्रदीप', 'Bhi mara Ko bimand gift kar bo please bhi ma apka par padta huu', 'Aajju bhi ma apka fan hu', 'Legends watching in sep 2021❤️', 'Gofuj']"
1375,21_3DFbU2lY,"['Wow kaya komedi kart ho', 'Rahul. Yadav. Ahiran', 'Hii aniket', 'A mot2934903223 id', 'Ajjubhai Pleas Mara Sathe Ma one Playing kar lo pleas😭😭😭😭😭😭😭🙏🙏🙏🙏🙏🙏', 'Op game play Ajjubhai', 'Hello gilinder ajjubhai🤣🤣😂', 'Ajju bhai', 'Surprises mujhe mera naam Rohit hai mujhko bulana please', 'Hi ajjubhai']"
1376,eVg8nKfW6xY,"['Hello', 'I LITERALLY MISSING THE TRAINING GROUND 🥺🥺🥺🥺😭😭😭😭', 'Hiii ajju bhai', 'Bai dj alike devo bai', 'Good night', 'Bhai aapni photo dalo Instagram', 'Good morning ajju bhai', 'Ajiubhai please', 'Op \nOp \nOp\nOp\nOp\nOp\nOp\nOp\n👌 op', 'Hi bro']"
1377,adlqEF-HMLE,"['ajju bhai big fan 😘😍😍😘😍🙂', 'a fefe', 'ad', 'Op', '45o000000000000000000000000000000000000077778899997', 'Op head shot 🤘', '👌👌👌👌👌👌👌 Nice bhai face reavel kab karoge', '500₹', 'Ajjubhai aap to op kheltehko', 'Are yar kay head mara']"
1378,BiNMnye5n90,"['Happy birthday  ajjubhai', '3037784541', '3037784541', 'Sala Budha', 'Hppy baday', '2501990521', '2501990521', '2501990521', 'Hii', '2501990521']"
1379,KAlzy4aJGp4,"['Bhai grandmaster ko bul jaho jisane hiroic reach nahi kiya hai please 🙏 like🙏', 'Ajju bhai ilike you', 'I am new youtuber support my challenge ka naam hai Sunny gaming 071 Jo comment padh raha hai please subscribe Karke Jana bhai uska mata pita ka umra lambi kar dena Prabhu Jo mere channel ko subscribe Karen', 'Amit bhai achcha khelte Hain', 'Legends watch after 2 years', 'Missing old days😩', 'Opppp', 'Ajjubhai is sniper king 🔫', '4:11', 'Legend watch 2022']"
1380,o9zfWyZGw0k,"['O', 'Hii', 'Pehelke rank push ka cryz he kuch alag tha 🥺', 'I miss old days 🥺🥺😔😔😔', 'Opp ajjubhai', 'itni gandi mot nahi maro gya', 'Ajjo  fduh kala mosali india kita', 'Noooob ho bi', 'Gu', 'Noob boot ho']"
1381,xcBwhp1cL4U,"['Hi', '2104715777', 'Chalte chalte medicalt lagaya Ajju bhai hacker', 'Nice', 'Be Bhai kitna bada bhikari hai Like ka 😅😅😅', 'Op', 'Soch te sarji', 'Bhai my ad band ho gayi please help me😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭', 'Ajju bhai mere ko subah phone karna please', 'Ajay bhai please mujhe ek id de do koi sa bhi main tumse request karta hun yah id de do aap mere pass phone karna Maine Apna number de diya hai main aapko channel ko subscribe karta hun like bhi karta hun']"
1382,uabFG7Hc3-c,"['Rahul bhai', '2022 Direct Romiyo', '12022250', 'Ajjubhai mera channel subscribe karva do aapne subscribero  se please 🥺🥺🥺🥺🥺🙏🙏🙏🙏🙏🙏 please ajjubhai karva dena🙏🙏🙏🙏🙏 please 🥺🥺🥺🥺🥺🥺🥺🥺', 'Nice bro', 'सब्सक्राइब माय चैनल सुनील कुमार के 555 को सब्सक्राइब कर और पर सेट करें', 'You are great bhai', 'Hlo Ajjubhai I am big fan You bro love you bro', 'OpAjjuBhai', 'Kiya']"
1383,clJrG6xzHdw,"['Congratulations for 8M subscribers', 'Aryan carry banana theek', 'Op', 'You both are Pro player', 'Good luck', 'ajju hai noab', 'ajju', 'op \nmy name is safal', 'op', 'Op']"
1384,5NK1bhGecj8,"['Hi', 'Phone number', 'Good morning brother  and  congratulations for  8MILLION', 'Congratulations  bro for 31 million', 'Miss u squad of ajju bhai', '8 million nice', 'Hii', 'Hii', 'Ajju bhai best', 'shvoget2']"
1385,OUI0QzF7TIU,"['😂😅 Me : watching video\nAgain Me: skip to last to see who won the match 😂😂\n.\n.\nAukat ki batt kartey ho 😆🏏', 'Ajjubhai.             Raistar \n\nLike.                     Comment \n                                👇\n👇', 'Jo tu cheating kar raha tha madrachod', 'Kya ajjubhai khud ko bohot mahan samjhte ho to smooth 444 ko 1vs 1 main 7 0 se hara ke dikhao', 'Ajjubhai nob,both, shall nob', 'aapka fan hu', 'lag ja bhii yesa खतरा', 'Ajju Bhai tum b2k sathe castom khelna hoga ...me tumara dibana hu...piz piz piz', 'Pta nhi kya mzaa aata tha ye bkchodi dekhne me....ye ajju to chup chup ke khelta hai🤣🤣🤣🤣noob ultra pro', 'Mai ajju bhai ke tarf se hu']"
1386,e_uARsG9CFE,"['ft', 'Miss old Free Fire 🥺🥺🥺', 'Ajjubhai hum aapke say play', 'Op khelta ho ajjubhai', 'Kaise ho', 'Hi bro Good Morning 🥰', 'Hii', 'OAjju bhai my Aapaka seab Video ko likee karta hu mujhe 10000 daimods do bhai my ID 2206773135', 'Apna face dikhao', 'Chimkandi ne']"
1387,mS5u_i9sf5Q,"['Hi', 'Ajju bhai', 'Bakwas beta ajju', '🥰🥰🥰🥰🥰', 'Please 1 bar kalo', '2 vs 2 castom kalba', 'Arey ajju bhai aap itna bhauu q khate ho yarr face revel kro na 😑', 'Rupa Kumari 💞💞💞💓💓💓💕💕♥️♥️❤️💓💓💞💞💓💗💗💕💕💕💗💓❤️❤️💞💓💗♥️💕💗💓💗♥️', 'Welcome', 'Channel ko subscribe kar aur jadu Dekho, 🥰🥰']"
1388,zV4nD2HkX38,"['Mujje 1 diamond ayatha vo time pe par diamond he nahi tha😥', 'Miss those days ajjubhai', 'Op', '600500417', 'Good moring', '💎💎💎💎💎💎😭😭😭😭🙏🙏🙏🙏🙏🙏', 'Ajju bhai', 'ajju  bhai  mera  aydi   533688919', 'ajju dhai  mereko  now   bndl  dilado', 'Gooood']"
1389,cmRUrus1U3I,"['2022 🖥😂😂😂😂😂😂😂😂', 'Bhai request hai', 'Marko 300 Diamond De Do Bhai', 'Yar', 'Bhai', 'Bye thoda mujhe support girl', 'Amit bhayan', 'My free fire 4649251612uid', 'Deepak', '👍']"
1390,uRoDZ28fDdg,"['0p', 'Bohot Hard', 'Ajju.bhai. Muja ape kai shat  diuo vs skod khale na hi', 'Aapko itna diamond hai mujhe thoda diamond gana', 'Jhoom aye mere dost ke ID Manoj 3219', 'Hi', 'Ho hi nahi sakta boohay', 'Bugxhgt', 'Please give me diamond 10000', '😀😀']"
1391,ZiV6jL0fSeY,"['Bhailog Galti se Brasilia bol Diya tha Dil Pe Mat Lena.', '0:19 BRAZILIA LOL BHAI WOH PEAK HAI 🤣🤣🤣', '0 kill 🤣🤣', 'Nice ajju bhai', 'Noob mc', '20', 'Ajjubhai jabardast game play 👌👌 man gay ajjubhai aap tho thop ho free fir ke hop ho  😂😂😂', '30 kill hoge', '30 million hogaya', ""Bahut hard'e boos""]"
1392,louqI4V73ec,"['Hiiiiiiiiiiii ajju bhai', 'Ajju bhai bhaiya humko bhi diamond chahie please bhai ja', 'Ajju bhai top gaming', 'Give me diamond please', 'Please ajju Bhai give me diamond 🆔 2281512752', 'ajjubhai my acc name is hitu1456', 'ajjubhai94  and your uid is 451012596 please commert  yes/no', '178855513 Mujhe 1000', 'Congratulations for 10 million', 'Haylo\nAjubhai \nGoluraj27316\n8090963352']"
1393,oiR_mj2Pj9k,"['Hi', 'awesome', 'Love from factory', 'After 1 year😂😂😂', 'Love from hanger.😁', 'Love from clock tower', 'Trained me', 'Big  fan  total  gaming', 'Love you bro', 'Love from peak']"
1394,HuVpcPyon-k,"['Bhai aapki ID de do free fire ki number de number', 'Bhai aapki', 'Bhai 15 diamond', 'Op', '🙏🙏🙏🙏🙏', 'Please', 'Please', 'Ajju bhai amit bhai please kuch diamond de do 3452509047', '🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏ajju bhai amit bhai please kuch diamond de do🆔 3452509047', '3452509047']"
1395,gf9eGsU3pnU,"['Mr triple r army op', 'Hi', 'Ajju Bhai 1s1 aavi jo', 'Kiya hal he bhai', 'Meko pasand nhi aaya mai kyu like kru', 'Respect from bangladesh🇧🇩', 'love from bangladesh', 'Love from Bangladesh 💝🖤❤️', 'Nice video', 'My Chanel kal Hunter gamer']"
1396,JBnC_eINa98,"['I love your plng', 'hi bro', 'Hi', 'ভাই আমাকে একটা ডিজে অলক দিয়ে দাও না ভাই', 'ভাই আমাকে একটা ডিজে অলক দিয়ে দাও না ভাই', 'ভাই আমাকে একটা ডিজে অলক দিয়ে দাও না ভাই', 'Nice', 'ફેક વિડિયો છે', 'Bang mabar mabarrrrrrrrrrrrr', 'Chinese app promot karta hai saala🤬😡']"
1397,TNCL-vPeoUI,"['hallo ajjubhai tum ne hack lagaya hay kyoki tumne running mai medikit Mari hay', 'In 2022 32 milion crossed congratulations🎉🎉🎉🎉 bro', 'Hiii', 'I❤️❤️ love Ajjubhai ❤️❤️❤️❤️🥳🥳🥳🥰🥰🥰', '03:34', 'nice video', 'Super bro 😉 🤣🤣🤣😉😉🤣😉🤣😉🤣🤣🙂💘💖💘♥️😍❣️❣️💖💜🤩💆🧘🧘🧖🛌🛌💆🛀🧘💇🍈🥥🍏🥝🍇🥕🥦🍠💾🖨️🖨️💿🔋🎑🎐🎇🧧🎈🎑🎎🎂🎁🎏⚾🏅🥎🏀🎾☸️☸️☸️🚰🚰🚰🚾🏧🌐6️⃣9️⃣', 'Op', 'bahit jada damage dia 🤣🤣', 'Loveli gaming my love game\nNice to sir ajju bhai']"
1398,gw_n-JZvR4g,"['All the bast', 'Good morning', 'I am your big fan because I have watched all videos', 'Op', 'Ajau', 'TG pahadi ke saat kelo', 'Amit bhai Ajju bhai ko Samjha do is gemescar MAT uthana', 'Pakka', 'I know that amitbhai will only win this match', 'Ajju bahi aapko booyah karna hai']"
1399,KkaIOvlFoDw,"['ajjubhai got inspiration of playing gta from ujjawal😂😂😂', 'Ye tarose he', 'Plz Episode 4 🙏', 'love this games 🥰🥰🥰', 'Define GTA v for makeup behind', '🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎽🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁es me se konsa gift alag he', 'Yes we also need part 4', 'Gta 5 par pm modi ka car lo', 'Ajjubhai download karnekeliyelingdedo', 'We need part 6']"
1400,ezJA6nTTUaE,"['Ajuba mujhe bhi ek jas pan gift kar do', '1664361435', 'Ajubahi gippi sahia', 'hi ajju bhai', 'Hi', 'Ajjubhay', '1896978010', 'েছেভালো লেগেছে😁😂', 'Hi', 'H']"
1401,XNG1ibGy2Uo,"['😞 AJJU BHAI PEROO PLAYER 😂🤕 AUKAT KI BATTT KARNA MATT 😂😂😂 KISEY LAGA MERA MAZAK 🤕😂😂😂😂', 'Badi badi baten Vada Pav khate', 'Ajju Bhai Is Pro Player', 'Bhai these is old free fire memories', 'Amit Bhai jldi se accept kro Bhai please', 'Bittu', 'Jonty is the best', ""I'm watching this video 19th times with another and another phone\nAnd My name and is om..."", ""Ajjubhai Mike Damian. Do. I'd. 5587242397  pilis"", 'Ajju bhai  op♡']"
1402,rzQ5RqcibGE,"['Mujhko pata hai', 'Yes', 'Op', '😈😈👌😎😎😎', 'Yes', 'Yes', 'Yes i konw', 'Iknowyes', 'i dont no', 'Kanjoos kahi ka jindagi mein diamond top up Kiya']"
1403,u24rkYq8P4Y,"['Ajju  bhai  I  love your  gaming  ajju  bhai  please  send  me Request', 'Ajju Bhai Apna Face Revel kro', 'I am Ayyan ap free fire main Hacker ho', 'Love you ajju 🤭😍🥰', 'Nice', 'Awm. 😎 King 😎', 'Ajju bhai mere ko bhi aapke sab khelne ka man kaise khele bataiye', 'Op friend ship', 'S', 'Itna egi kaise khelte ho']"
1404,gc133vhFmFI,"['2 Har hogaya live', 'Legends Are Watching After 1 Years', 'શું અજયભાઈ', '189697801', 'OP', 'hi', 'Wow', 'Please bhai DJ wala chahie bhai Ajju bhai I like Karunga aapka Ajju bhai please han like Karunga aapki Roj karunga', 'Hi', 'Hi bro big fnz']"
1405,yavLH_s6-rg,"['Nice', 'PC mai to har koi hed shot mar skta sir ji', '👌👌👌👌👌👌👌👌👌', 'headshot King ho aap itna headshot kese marte ho ajju bhai', 'You are legend ajay bhai', 'Pehli bar emot mar rhe ho game me', 'King 👑 Ajju Bhai', 'Nice ajju bhai aapki  face reveal kab hoga', 'Ajju bhai mujhe emote gift kar do', 'Kadak']"
1406,fiJO2OayOvg,"['1:54:15 that shot😬🥵', 'Nice Game play ajjubhai', '916691Raju', 'Ajjubhai Livestream kab wapas start karoge', 'Hii', 'Hu sannad no chu ajju bhai', 'Bhai ek bar mujse bat karona me gujrati chu', 'Big frend ajju bhai love you yaar', 'Oapi', 'Media idp top kar do']"
